Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	geneSymbol
cluster_EN	GO:0099092	postsynaptic density, intracellular component	1/712	17/19559	0.467755994214462	0.667651718237737	0.47694418363448	FYN	1	FYN
cluster_EN	GO:0016529	sarcoplasmic reticulum	3/712	71/19559	0.480679798512937	0.684149372315289	0.488729460210522	ITPR2/RYR3/SYNE2	3	ITPR2/RYR3/SYNE2
cluster_EN	GO:0090533	cation-transporting ATPase complex	1/712	18/19559	0.487147956762784	0.691391292742648	0.493902803934238	ATP1A1	1	ATP1A1
cluster_EN	GO:0001533	cornified envelope	2/712	45/19559	0.491286144888608	0.695294798274556	0.496691315082149	ANXA1/PKP4	2	ANXA1/PKP4
cluster_EN	GO:0005766	primary lysosome	6/712	155/19559	0.497747379958898	0.698519432379293	0.498994867126715	STOM/GRN/SDCBP/PRCP/ACTR2/CMTM6	6	STOM/GRN/SDCBP/PRCP/ACTR2/CMTM6
cluster_EN	GO:0036064	ciliary basal body	6/712	155/19559	0.497747379958898	0.698519432379293	0.498994867126715	RILPL2/ERC1/CCDC178/ODF2L/RPGR/LCA5	6	RILPL2/ERC1/CCDC178/ODF2L/RPGR/LCA5
cluster_EN	GO:0042582	azurophil granule	6/712	155/19559	0.497747379958898	0.698519432379293	0.498994867126715	STOM/GRN/SDCBP/PRCP/ACTR2/CMTM6	6	STOM/GRN/SDCBP/PRCP/ACTR2/CMTM6
cluster_EN	GO:0000159	protein phosphatase type 2A complex	1/712	19/19559	0.505834342044239	0.702002784942281	0.501483237483718	PPP2R5A	1	PPP2R5A
cluster_EN	GO:0016514	SWI/SNF complex	1/712	19/19559	0.505834342044239	0.702002784942281	0.501483237483718	RB1	1	RB1
cluster_EN	GO:0032426	stereocilium tip	1/712	19/19559	0.505834342044239	0.702002784942281	0.501483237483718	HOMER2	1	HOMER2
cluster_EN	GO:0097449	astrocyte projection	1/712	19/19559	0.505834342044239	0.702002784942281	0.501483237483718	APP	1	APP
cluster_EN	GO:0010494	cytoplasmic stress granule	3/712	74/19559	0.508323961756683	0.703509129392537	0.502559310838245	ROCK1/G3BP2/ZFP36	3	ROCK1/G3BP2/ZFP36
cluster_EN	GO:0016605	PML body	4/712	102/19559	0.511701519262066	0.706232675345165	0.504504905173561	RB1/HIPK2/SMC6/MKNK2	4	RB1/HIPK2/SMC6/MKNK2
cluster_EN	GO:0043679	axon terminus	5/712	130/19559	0.514294393952249	0.707861240027684	0.505668287865138	EPHA4/TANC1/SYT11/AAK1/SNCG	5	EPHA4/TANC1/SYT11/AAK1/SNCG
cluster_EN	GO:0000794	condensed nuclear chromosome	4/712	103/19559	0.519395776336933	0.712924065602201	0.509284971750706	PELI1/MIS18BP1/AGO3/SMC4	4	PELI1/MIS18BP1/AGO3/SMC4
cluster_EN	GO:0034399	nuclear periphery	5/712	131/19559	0.521107670541814	0.713319516233466	0.509567466161106	CLIC4/MAP2/RUNX1T1/LMNA/SPARC	5	CLIC4/MAP2/RUNX1T1/LMNA/SPARC
cluster_EN	GO:0005721	pericentric heterochromatin	1/712	20/19559	0.523840787717959	0.715106906394271	0.510844307540818	DNMT1	1	DNMT1
cluster_EN	GO:0072686	mitotic spindle	5/712	133/19559	0.534609378996937	0.726624764127104	0.519072213054345	HECW2/EML1/NIN/CEP170/PKP4	5	HECW2/EML1/NIN/CEP170/PKP4
cluster_EN	GO:0000118	histone deacetylase complex	3/712	77/19559	0.535178718488825	0.726624764127104	0.519072213054345	MECOM/JMJD1C/HDAC9	3	MECOM/JMJD1C/HDAC9
cluster_EN	GO:0008328	ionotropic glutamate receptor complex	2/712	49/19559	0.536947891663667	0.727056469522966	0.519380606445653	ABHD6/PTK2B	2	ABHD6/PTK2B
cluster_EN	GO:0000242	pericentriolar material	1/712	21/19559	0.541192001144686	0.728863420896472	0.520671421587983	NIN	1	NIN
cluster_EN	GO:0032806	carboxy-terminal domain protein kinase complex	1/712	21/19559	0.541192001144686	0.728863420896472	0.520671421587983	RB1	1	RB1
cluster_EN	GO:0000792	heterochromatin	3/712	78/19559	0.543943674948985	0.730605311392605	0.521915759793015	DNMT1/FOXC1/SUZ12	3	DNMT1/FOXC1/SUZ12
cluster_EN	GO:0034707	chloride channel complex	2/712	50/19559	0.547913914209291	0.733970243365922	0.524319535128508	CLIC4/CLIC2	2	CLIC4/CLIC2
cluster_EN	GO:0032982	myosin filament	1/712	22/19559	0.557911793098058	0.737931688708515	0.527149436203162	MYH9	1	MYH9
cluster_EN	GO:0042575	DNA polymerase complex	1/712	22/19559	0.557911793098058	0.737931688708515	0.527149436203162	REV3L	1	REV3L
cluster_EN	GO:0071782	endoplasmic reticulum tubular network	1/712	22/19559	0.557911793098058	0.737931688708515	0.527149436203162	REEP3	1	REEP3
cluster_EN	GO:0098878	neurotransmitter receptor complex	2/712	51/19559	0.558696496912364	0.737931688708515	0.527149436203162	ABHD6/PTK2B	2	ABHD6/PTK2B
cluster_EN	GO:0099061	integral component of postsynaptic density membrane	2/712	51/19559	0.558696496912364	0.737931688708515	0.527149436203162	EFNB2/SLC30A1	2	EFNB2/SLC30A1
cluster_EN	GO:0000776	kinetochore	5/712	137/19559	0.561076910064721	0.737931688708515	0.527149436203162	PELI1/CLIP1/MIS18BP1/APC/BOD1L1	5	PELI1/CLIP1/MIS18BP1/APC/BOD1L1
cluster_EN	GO:0005758	mitochondrial intermembrane space	3/712	80/19559	0.561181583628631	0.737931688708515	0.527149436203162	TXNIP/CAPN2/COX17	3	TXNIP/CAPN2/COX17
cluster_EN	GO:0070382	exocytic vesicle	8/712	223/19559	0.56708232974053	0.743738867015721	0.53129785646674	APP/MCTP1/ADAM10/BCL2L1/SYNGR2/DPYSL3/RAB27A/SYT11	8	APP/MCTP1/ADAM10/BCL2L1/SYNGR2/DPYSL3/RAB27A/SYT11
cluster_EN	GO:0097730	non-motile cilium	6/712	167/19559	0.570863466942272	0.746743072945374	0.533443943274351	C1orf115/RPGR/DHRS3/RAB27A/LCA5/ARL13B	6	C1orf115/RPGR/DHRS3/RAB27A/LCA5/ARL13B
cluster_EN	GO:0035371	microtubule plus-end	1/712	23/19559	0.574023110255973	0.747070887785115	0.533678121329844	CLIP1	1	CLIP1
cluster_EN	GO:0000775	chromosome, centromeric region	7/712	196/19559	0.574096390812913	0.747070887785115	0.533678121329844	PELI1/CLIP1/MIS18BP1/DNMT1/PPP2R5A/APC/BOD1L1	7	PELI1/CLIP1/MIS18BP1/DNMT1/PPP2R5A/APC/BOD1L1
cluster_EN	GO:0099568	cytoplasmic region	9/712	254/19559	0.580317758211841	0.753210354570291	0.538063915440485	MAP2/PHLDB2/HIF1A/LCA5/ARL13B/HSPB1/MAP1LC3B/CTSZ/PRKAR2A	9	MAP2/PHLDB2/HIF1A/LCA5/ARL13B/HSPB1/MAP1LC3B/CTSZ/PRKAR2A
cluster_EN	GO:0000178	exosome (RNase complex)	1/712	24/19559	0.589548066516095	0.75819851886315	0.541627264236729	DIS3	1	DIS3
cluster_EN	GO:0098533	ATPase dependent transmembrane transport complex	1/712	24/19559	0.589548066516095	0.75819851886315	0.541627264236729	ATP1A1	1	ATP1A1
cluster_EN	GO:0099146	intrinsic component of postsynaptic density membrane	2/712	54/19559	0.589933302289924	0.75819851886315	0.541627264236729	EFNB2/SLC30A1	2	EFNB2/SLC30A1
cluster_EN	GO:0031514	motile cilium	7/712	199/19559	0.590214415881494	0.75819851886315	0.541627264236729	ADAM15/VPS13A/ATP1A1/RPGR/ANXA1/HIF1A/ARL13B	7	ADAM15/VPS13A/ATP1A1/RPGR/ANXA1/HIF1A/ARL13B
cluster_EN	GO:1904724	tertiary granule lumen	2/712	55/19559	0.599973380619536	0.768676382137522	0.549112238526647	B2M/CTSS	2	B2M/CTSS
cluster_EN	GO:0030057	desmosome	1/712	25/19559	0.604507973178012	0.768676382137522	0.549112238526647	PKP4	1	PKP4
cluster_EN	GO:0101031	chaperone complex	1/712	25/19559	0.604507973178012	0.768676382137522	0.549112238526647	BAG3	1	BAG3
cluster_EN	GO:1905354	exoribonuclease complex	1/712	25/19559	0.604507973178012	0.768676382137522	0.549112238526647	DIS3	1	DIS3
cluster_EN	GO:0008023	transcription elongation factor complex	2/712	56/19559	0.609827131195837	0.771523719012914	0.551146264238661	RB1/AFF1	2	RB1/AFF1
cluster_EN	GO:0043195	terminal bouton	2/712	56/19559	0.609827131195837	0.771523719012914	0.551146264238661	SYT11/AAK1	2	SYT11/AAK1
cluster_EN	GO:0005581	collagen trimer	3/712	87/19559	0.618290579977574	0.773165070753211	0.552318781502452	COL4A1/COL4A4/COL8A1	3	COL4A1/COL4A4/COL8A1
cluster_EN	GO:0120111	neuron projection cytoplasm	3/712	87/19559	0.618290579977574	0.773165070753211	0.552318781502452	MAP2/HIF1A/HSPB1	3	MAP2/HIF1A/HSPB1
cluster_EN	GO:0032281	AMPA glutamate receptor complex	1/712	26/19559	0.618923368032996	0.773165070753211	0.552318781502452	ABHD6	1	ABHD6
cluster_EN	GO:0098827	endoplasmic reticulum subcompartment	1/712	26/19559	0.618923368032996	0.773165070753211	0.552318781502452	REEP3	1	REEP3
cluster_EN	GO:1904115	axon cytoplasm	2/712	57/19559	0.619494796251099	0.773165070753211	0.552318781502452	HIF1A/HSPB1	2	HIF1A/HSPB1
cluster_EN	GO:0097733	photoreceptor cell cilium	4/712	117/19559	0.620383948987607	0.773165070753211	0.552318781502452	RPGR/DHRS3/RAB27A/LCA5	4	RPGR/DHRS3/RAB27A/LCA5
cluster_EN	GO:0099634	postsynaptic specialization membrane	4/712	118/19559	0.627067681966208	0.779555604627966	0.556883928088052	EFNB2/EPHA4/TIAM1/SLC30A1	4	EFNB2/EPHA4/TIAM1/SLC30A1
cluster_EN	GO:0036452	ESCRT complex	1/712	27/19559	0.63281404340086	0.783849470673875	0.559951297466367	VPS37B	1	VPS37B
cluster_EN	GO:0001750	photoreceptor outer segment	3/712	89/19559	0.633650769706426	0.783849470673875	0.559951297466367	RPGR/DHRS3/RAB27A	3	RPGR/DHRS3/RAB27A
cluster_EN	GO:0005637	nuclear inner membrane	2/712	60/19559	0.647387034737439	0.794465922224292	0.567535273781404	IFI27/SMAD1	2	IFI27/SMAD1
cluster_EN	GO:0005778	peroxisomal membrane	2/712	60/19559	0.647387034737439	0.794465922224292	0.567535273781404	ACSL3/ACSL4	2	ACSL3/ACSL4
cluster_EN	GO:0031903	microbody membrane	2/712	60/19559	0.647387034737439	0.794465922224292	0.567535273781404	ACSL3/ACSL4	2	ACSL3/ACSL4
cluster_EN	GO:0035578	azurophil granule lumen	3/712	91/19559	0.648575972434602	0.794465922224292	0.567535273781404	GRN/SDCBP/ACTR2	3	GRN/SDCBP/ACTR2
cluster_EN	GO:0032838	plasma membrane bounded cell projection cytoplasm	7/712	211/19559	0.651435797364243	0.796022767023136	0.568647422602934	MAP2/HIF1A/LCA5/ARL13B/HSPB1/MAP1LC3B/PRKAR2A	7	MAP2/HIF1A/LCA5/ARL13B/HSPB1/MAP1LC3B/PRKAR2A
cluster_EN	GO:0005930	axoneme	4/712	122/19559	0.653043002413429	0.796045119730238	0.568663390499592	LCA5/ARL13B/MAP1LC3B/PRKAR2A	4	LCA5/ARL13B/MAP1LC3B/PRKAR2A
cluster_EN	GO:0001917	photoreceptor inner segment	2/712	61/19559	0.65631711118277	0.797602696169754	0.569776061976503	ATP1A1/DNM3	2	ATP1A1/DNM3
cluster_EN	GO:0030867	rough endoplasmic reticulum membrane	1/712	29/19559	0.659096838751054	0.797602696169754	0.569776061976503	SSR4	1	SSR4
cluster_EN	GO:0097225	sperm midpiece	1/712	29/19559	0.659096838751054	0.797602696169754	0.569776061976503	VPS13A	1	VPS13A
cluster_EN	GO:0097014	ciliary plasm	4/712	124/19559	0.665568114389767	0.803493073034394	0.573983916024149	LCA5/ARL13B/MAP1LC3B/PRKAR2A	4	LCA5/ARL13B/MAP1LC3B/PRKAR2A
cluster_EN	GO:0071007	U2-type catalytic step 2 spliceosome	1/712	30/19559	0.671525054358287	0.808735702484379	0.577729044741441	RBM22	1	RBM22
cluster_EN	GO:0090543	Flemming body	1/712	31/19559	0.683500791021552	0.821184403601433	0.586621908235082	EXOC6	1	EXOC6
cluster_EN	GO:0018995	host cellular component	2/712	65/19559	0.690234257550533	0.8246959615242	0.589130427394113	VPS37B/UBC	2	VPS37B/UBC
cluster_EN	GO:0043657	host cell	2/712	65/19559	0.690234257550533	0.8246959615242	0.589130427394113	VPS37B/UBC	2	VPS37B/UBC
cluster_EN	GO:0005875	microtubule associated complex	5/712	159/19559	0.691361883912503	0.8246959615242	0.589130427394113	EML1/MAP2/PXN/PEA15/KIF13B	5	EML1/MAP2/PXN/PEA15/KIF13B
cluster_EN	GO:0005921	gap junction	1/712	32/19559	0.695040499992908	0.827114704267095	0.590858282279257	TJP1	1	TJP1
cluster_EN	GO:0045111	intermediate filament cytoskeleton	8/712	251/19559	0.697977229729886	0.828641213494486	0.591948760559145	NES/PLEC/HLA-DRB1/SYNE2/NRP1/CLIP1/LMNA/PHLDB2	8	NES/PLEC/HLA-DRB1/SYNE2/NRP1/CLIP1/LMNA/PHLDB2
cluster_EN	GO:0005669	transcription factor TFIID complex	1/712	34/19559	0.716874674908756	0.843085004998326	0.602266838322158	TAF13	1	TAF13
cluster_EN	GO:0005719	nuclear euchromatin	1/712	34/19559	0.716874674908756	0.843085004998326	0.602266838322158	KLF4	1	KLF4
cluster_EN	GO:0032839	dendrite cytoplasm	1/712	34/19559	0.716874674908756	0.843085004998326	0.602266838322158	MAP2	1	MAP2
cluster_EN	GO:0098686	hippocampal mossy fiber to CA3 synapse	1/712	34/19559	0.716874674908756	0.843085004998326	0.602266838322158	RNF19A	1	RNF19A
cluster_EN	GO:0005801	cis-Golgi network	2/712	70/19559	0.728700553742611	0.850946915089083	0.607883078328161	GOLIM4/TRIP11	2	GOLIM4/TRIP11
cluster_EN	GO:0099023	vesicle tethering complex	2/712	70/19559	0.728700553742611	0.850946915089083	0.607883078328161	EXOC6/TNFAIP2	2	EXOC6/TNFAIP2
cluster_EN	GO:0030672	synaptic vesicle membrane	3/712	104/19559	0.734955603624745	0.850946915089083	0.607883078328161	MCTP1/BCL2L1/SYNGR2	3	MCTP1/BCL2L1/SYNGR2
cluster_EN	GO:0099501	exocytic vesicle membrane	3/712	104/19559	0.734955603624745	0.850946915089083	0.607883078328161	MCTP1/BCL2L1/SYNGR2	3	MCTP1/BCL2L1/SYNGR2
cluster_EN	GO:0005657	replication fork	2/712	71/19559	0.735889561140573	0.850946915089083	0.607883078328161	DNMT1/TOP1	2	DNMT1/TOP1
cluster_EN	GO:0045171	intercellular bridge	2/712	71/19559	0.735889561140573	0.850946915089083	0.607883078328161	CD34/SETX	2	CD34/SETX
cluster_EN	GO:0031463	Cul3-RING ubiquitin ligase complex	1/712	36/19559	0.737147627043238	0.850946915089083	0.607883078328161	TNFAIP1	1	TNFAIP1
cluster_EN	GO:0097546	ciliary base	1/712	36/19559	0.737147627043238	0.850946915089083	0.607883078328161	PRKAR2A	1	PRKAR2A
cluster_EN	GO:0034708	methyltransferase complex	3/712	105/19559	0.740848126466953	0.853252669792973	0.609530218992774	HDAC9/ZC3H13/SUZ12	3	HDAC9/ZC3H13/SUZ12
cluster_EN	GO:0000777	condensed chromosome kinetochore	3/712	106/19559	0.746636144590414	0.857946578990361	0.612883363497684	PELI1/MIS18BP1/BOD1L1	3	PELI1/MIS18BP1/BOD1L1
cluster_EN	GO:0000421	autophagosome membrane	1/712	38/19559	0.755970843747331	0.863327041308417	0.616726954606286	MAP1LC3B	1	MAP1LC3B
cluster_EN	GO:0060170	ciliary membrane	2/712	74/19559	0.756488165936916	0.863327041308417	0.616726954606286	DHRS3/ARL13B	2	DHRS3/ARL13B
cluster_EN	GO:0099060	integral component of postsynaptic specialization membrane	2/712	74/19559	0.756488165936916	0.863327041308417	0.616726954606286	EFNB2/SLC30A1	2	EFNB2/SLC30A1
cluster_EN	GO:0008021	synaptic vesicle	6/712	205/19559	0.760921333231904	0.866412699884509	0.618931227987674	APP/MCTP1/ADAM10/BCL2L1/SYNGR2/SYT11	6	APP/MCTP1/ADAM10/BCL2L1/SYNGR2/SYT11
cluster_EN	GO:0016363	nuclear matrix	3/712	109/19559	0.763381393517496	0.867242807601509	0.619524224360779	CLIC4/RUNX1T1/SPARC	3	CLIC4/RUNX1T1/SPARC
cluster_EN	GO:0017053	transcription repressor complex	2/712	76/19559	0.769437290498398	0.872144983121488	0.623026146152549	CCND1/ARID4A	2	CCND1/ARID4A
cluster_EN	GO:0032391	photoreceptor connecting cilium	1/712	40/19559	0.773447861439307	0.873298375419652	0.623850084342225	LCA5	1	LCA5
cluster_EN	GO:0035097	histone methyltransferase complex	2/712	77/19559	0.775684185751987	0.873298375419652	0.623850084342225	HDAC9/SUZ12	2	HDAC9/SUZ12
cluster_EN	GO:0098948	intrinsic component of postsynaptic specialization membrane	2/712	77/19559	0.775684185751987	0.873298375419652	0.623850084342225	EFNB2/SLC30A1	2	EFNB2/SLC30A1
cluster_EN	GO:0016592	mediator complex	1/712	41/19559	0.781711866903481	0.874191172586259	0.624487863597706	CDK6	1	CDK6
cluster_EN	GO:0030119	AP-type membrane coat adaptor complex	1/712	41/19559	0.781711866903481	0.874191172586259	0.624487863597706	AP1S2	1	AP1S2
cluster_EN	GO:0043596	nuclear replication fork	1/712	41/19559	0.781711866903481	0.874191172586259	0.624487863597706	TOP1	1	TOP1
cluster_EN	GO:0016591	RNA polymerase II, holoenzyme	2/712	79/19559	0.787735106541721	0.878965007522054	0.627898103913223	MYO6/TAF13	2	MYO6/TAF13
cluster_EN	GO:0000791	euchromatin	1/712	42/19559	0.789674831898087	0.879171312846537	0.628045480339999	KLF4	1	KLF4
cluster_EN	GO:0036126	sperm flagellum	3/712	115/19559	0.794170698897319	0.882216230925847	0.630220650309461	VPS13A/ATP1A1/RPGR	3	VPS13A/ATP1A1/RPGR
cluster_EN	GO:0005891	voltage-gated calcium channel complex	1/712	43/19559	0.797347707836426	0.88363230098236	0.631232235180171	PDE4D	1	PDE4D
cluster_EN	GO:0005882	intermediate filament	6/712	215/19559	0.798972918852314	0.88363230098236	0.631232235180171	NES/PLEC/HLA-DRB1/NRP1/CLIP1/LMNA	6	NES/PLEC/HLA-DRB1/NRP1/CLIP1/LMNA
cluster_EN	GO:0005791	rough endoplasmic reticulum	2/712	84/19559	0.815397002023128	0.897447057260333	0.641100954866086	APP/SSR4	2	APP/SSR4
cluster_EN	GO:0097729	9+2 motile cilium	3/712	120/19559	0.817210679476872	0.897447057260333	0.641100954866086	VPS13A/ATP1A1/RPGR	3	VPS13A/ATP1A1/RPGR
cluster_EN	GO:0000793	condensed chromosome	6/712	222/19559	0.822708018779996	0.897447057260333	0.641100954866086	PELI1/MIS18BP1/AGO3/SMC6/SMC4/BOD1L1	6	PELI1/MIS18BP1/AGO3/SMC6/SMC4/BOD1L1
cluster_EN	GO:0098687	chromosomal region	10/712	350/19559	0.823716549073242	0.897447057260333	0.641100954866086	PELI1/CLIP1/MIS18BP1/DNMT1/SETX/PPP2R5A/SMC6/APC/SMCHD1/BOD1L1	10	PELI1/CLIP1/MIS18BP1/DNMT1/SETX/PPP2R5A/SMC6/APC/SMCHD1/BOD1L1
cluster_EN	GO:0022627	cytosolic small ribosomal subunit	1/712	47/19559	0.825343723818043	0.897447057260333	0.641100954866086	ISG15	1	ISG15
cluster_EN	GO:0031519	PcG protein complex	1/712	47/19559	0.825343723818043	0.897447057260333	0.641100954866086	SUZ12	1	SUZ12
cluster_EN	GO:0043209	myelin sheath	1/712	47/19559	0.825343723818043	0.897447057260333	0.641100954866086	GSN	1	GSN
cluster_EN	GO:0000779	condensed chromosome, centromeric region	3/712	122/19559	0.82579459759883	0.897447057260333	0.641100954866086	PELI1/MIS18BP1/BOD1L1	3	PELI1/MIS18BP1/BOD1L1
cluster_EN	GO:1902495	transmembrane transporter complex	9/712	322/19559	0.833002117370828	0.903320477928106	0.645296696072184	CLIC4/CALM1/ABHD6/PDE4D/RYR3/LRRC8A/ATP1A1/PTK2B/CLIC2	9	CLIC4/CALM1/ABHD6/PDE4D/RYR3/LRRC8A/ATP1A1/PTK2B/CLIC2
cluster_EN	GO:0031312	extrinsic component of organelle membrane	1/712	49/19559	0.837858018056239	0.906623902907507	0.647656533225239	ANXA1	1	ANXA1
cluster_EN	GO:0005871	kinesin complex	1/712	51/19559	0.84947681962042	0.917215272909117	0.655222592266204	KIF13B	1	KIF13B
cluster_EN	GO:1990351	transporter complex	9/712	330/19559	0.852843882571673	0.918870505738512	0.656405025635244	CLIC4/CALM1/ABHD6/PDE4D/RYR3/LRRC8A/ATP1A1/PTK2B/CLIC2	9	CLIC4/CALM1/ABHD6/PDE4D/RYR3/LRRC8A/ATP1A1/PTK2B/CLIC2
cluster_EN	GO:0034702	ion channel complex	8/712	299/19559	0.855994666281719	0.920286111174122	0.657416278599016	CLIC4/CALM1/ABHD6/PDE4D/RYR3/LRRC8A/PTK2B/CLIC2	8	CLIC4/CALM1/ABHD6/PDE4D/RYR3/LRRC8A/PTK2B/CLIC2
cluster_EN	GO:0031225	anchored component of membrane	4/712	171/19559	0.873586464660457	0.937188048811325	0.669490359482825	CD59/HYAL2/EFNA1/TDGF1	4	CD59/HYAL2/EFNA1/TDGF1
cluster_EN	GO:0055029	nuclear DNA-directed RNA polymerase complex	2/712	103/19559	0.893313962959853	0.955544539241306	0.682603515793768	MYO6/TAF13	2	MYO6/TAF13
cluster_EN	GO:0030173	integral component of Golgi membrane	1/712	61/19559	0.896225101139374	0.955544539241306	0.682603515793768	PCSK5	1	PCSK5
cluster_EN	GO:0000428	DNA-directed RNA polymerase complex	2/712	104/19559	0.896419028829169	0.955544539241306	0.682603515793768	MYO6/TAF13	2	MYO6/TAF13
cluster_EN	GO:0019005	SCF ubiquitin ligase complex	1/712	63/19559	0.903665914618041	0.961224253128744	0.686660880478565	FBXW7	1	FBXW7
cluster_EN	GO:0030880	RNA polymerase complex	2/712	108/19559	0.908016500725465	0.962089124055602	0.687278710324413	MYO6/TAF13	2	MYO6/TAF13
cluster_EN	GO:0034703	cation channel complex	5/712	221/19559	0.908319672012574	0.962089124055602	0.687278710324413	CALM1/ABHD6/PDE4D/RYR3/PTK2B	5	CALM1/ABHD6/PDE4D/RYR3/PTK2B
cluster_EN	GO:0022626	cytosolic ribosome	2/712	110/19559	0.913348852179038	0.963860831921295	0.688544348887993	ISG15/APOD	2	ISG15/APOD
cluster_EN	GO:0031228	intrinsic component of Golgi membrane	1/712	66/19559	0.91384011010502	0.963860831921295	0.688544348887993	PCSK5	1	PCSK5
cluster_EN	GO:0035869	ciliary transition zone	1/712	68/19559	0.920019456610125	0.968339806222002	0.69174395233844	LCA5	1	LCA5
cluster_EN	GO:0005844	polysome	1/712	69/19559	0.9229411202956	0.969378409367077	0.692485889662372	AGO2	1	AGO2
cluster_EN	GO:0015935	small ribosomal subunit	1/712	74/19559	0.936026263290975	0.979017031124799	0.699371342751196	ISG15	1	ISG15
cluster_EN	GO:0070603	SWI/SNF superfamily-type complex	1/712	74/19559	0.936026263290975	0.979017031124799	0.699371342751196	RB1	1	RB1
cluster_EN	GO:0000781	chromosome, telomeric region	3/712	164/19559	0.940708849994985	0.981864862182265	0.701405721487489	SETX/SMC6/SMCHD1	3	SETX/SMC6/SMCHD1
cluster_EN	GO:1904949	ATPase complex	1/712	78/19559	0.944877395930779	0.984165437341622	0.703049162088773	RB1	1	RB1
cluster_EN	GO:0005643	nuclear pore	1/712	85/19559	0.957526194077953	0.993792602317352	0.709926430902195	MYO1C	1	MYO1C
cluster_EN	GO:0071013	catalytic step 2 spliceosome	1/712	87/19559	0.960575312114096	0.993792602317352	0.709926430902195	RBM22	1	RBM22
cluster_EN	GO:0005777	peroxisome	2/712	137/19559	0.962054714818195	0.993792602317352	0.709926430902195	ACSL3/ACSL4	2	ACSL3/ACSL4
cluster_EN	GO:0042579	microbody	2/712	137/19559	0.962054714818195	0.993792602317352	0.709926430902195	ACSL3/ACSL4	2	ACSL3/ACSL4
cluster_EN	GO:0005684	U2-type spliceosomal complex	1/712	93/19559	0.968472524054364	0.995455884384994	0.711114614331123	RBM22	1	RBM22
cluster_EN	GO:0030117	membrane coat	1/712	94/19559	0.969625691776202	0.995455884384994	0.711114614331123	AP1S2	1	AP1S2
cluster_EN	GO:0048475	coated membrane	1/712	94/19559	0.969625691776202	0.995455884384994	0.711114614331123	AP1S2	1	AP1S2
cluster_EN	GO:0005776	autophagosome	1/712	97/19559	0.972838553753377	0.996711892495791	0.712011857229896	MAP1LC3B	1	MAP1LC3B
cluster_EN	GO:0032993	protein-DNA complex	3/712	205/19559	0.981157456838665	0.999949566976737	0.714324724807418	FOS/TOP1/SUZ12	3	FOS/TOP1/SUZ12
cluster_EN	GO:0031461	cullin-RING ubiquitin ligase complex	2/712	162/19559	0.982790458664277	0.999949566976737	0.714324724807418	TNFAIP1/FBXW7	2	TNFAIP1/FBXW7
cluster_EN	GO:0044815	DNA packaging complex	1/712	116/19559	0.986625727456752	0.999949566976737	0.714324724807418	SMC4	1	SMC4
cluster_EN	GO:0000784	nuclear chromosome, telomeric region	1/712	124/19559	0.99007734502466	0.999949566976737	0.714324724807418	SMCHD1	1	SMCHD1
cluster_EN	GO:0005681	spliceosomal complex	2/712	192/19559	0.993498869557052	0.999949566976737	0.714324724807418	IVNS1ABP/RBM22	2	IVNS1ABP/RBM22
cluster_EN	GO:0098800	inner mitochondrial membrane protein complex	1/712	138/19559	0.994116672598185	0.999949566976737	0.714324724807418	DNAJC15	1	DNAJC15
cluster_EN	GO:0005840	ribosome	3/712	270/19559	0.997300069455743	0.999949566976737	0.714324724807418	ISG15/RRBP1/APOD	3	ISG15/RRBP1/APOD
cluster_EN	GO:0000151	ubiquitin ligase complex	3/712	287/19559	0.998406052646429	0.999949566976737	0.714324724807418	TNFAIP1/FBXW7/RNF19A	3	TNFAIP1/FBXW7/RNF19A
cluster_EN	GO:0044391	ribosomal subunit	1/712	187/19559	0.999058563871051	0.999949566976737	0.714324724807418	ISG15	1	ISG15
cluster_EN	GO:0005743	mitochondrial inner membrane	6/712	489/19559	0.999722225121334	0.999949566976737	0.714324724807418	IFI6/BCL2L1/SLC25A25/RSAD2/DNAJC15/CLU	6	IFI6/BCL2L1/SLC25A25/RSAD2/DNAJC15/CLU
cluster_EN	GO:0005759	mitochondrial matrix	5/712	473/19559	0.999887514387322	0.999949566976737	0.714324724807418	BCL2L1/NR3C1/DNAJC15/PDK4/SOD2	5	BCL2L1/NR3C1/DNAJC15/PDK4/SOD2
cluster_EN	GO:0098798	mitochondrial protein complex	1/712	265/19559	0.999949566976737	0.999949566976737	0.714324724807418	DNAJC15	1	DNAJC15
cluster_IM1	GO:0042611	MHC protein complex	11/302	25/19559	3.64777119188489e-14	1.37885751053249e-11	1.06361328437065e-11	B2M/HLA-A/HLA-B/HLA-F/CD74/HLA-C/HLA-E/HLA-DPB1/HLA-DRB5/HLA-DRA/HLA-DPA1	11	B2M/HLA-A/HLA-B/HLA-F/CD74/HLA-C/HLA-E/HLA-DPB1/HLA-DRB5/HLA-DRA/HLA-DPA1
cluster_IM1	GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	11/302	29/19559	2.68002279939317e-13	3.3768287272354e-11	2.60479408923477e-11	HLA-A/HLA-B/HLA-F/CD74/HLA-C/HLA-E/TAPBP/HLA-DPB1/HLA-DRB5/HLA-DRA/HLA-DPA1	11	HLA-A/HLA-B/HLA-F/CD74/HLA-C/HLA-E/TAPBP/HLA-DPB1/HLA-DRB5/HLA-DRA/HLA-DPA1
