Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	geneSymbol
cluster_IM1	R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	2/223	48/10704	0.264209506498019	0.47610553070943	0.370449539637222	CNOT6L/RGCC	2	CNOT6L/RGCC
cluster_IM1	R-HSA-73893	DNA Damage Bypass	2/223	48/10704	0.264209506498019	0.47610553070943	0.370449539637222	ISG15/UBC	2	ISG15/UBC
cluster_IM1	R-HSA-425407	SLC-mediated transmembrane transport	7/223	251/10704	0.26933155096303	0.480483673803137	0.373856097614217	SLC2A3/CALM1/SLC20A1/SLC16A7/SLC4A7/SLC39A10/SLC38A1	7	SLC2A3/CALM1/SLC20A1/SLC16A7/SLC4A7/SLC39A10/SLC38A1
cluster_IM1	R-HSA-2691230	Signaling by NOTCH1 HD Domain Mutants in Cancer	1/223	15/10704	0.270947869300061	0.480483673803137	0.373856097614217	UBC	1	UBC
cluster_IM1	R-HSA-2691232	Constitutive Signaling by NOTCH1 HD Domain Mutants	1/223	15/10704	0.270947869300061	0.480483673803137	0.373856097614217	UBC	1	UBC
cluster_IM1	R-HSA-3134975	Regulation of innate immune responses to cytosolic DNA	1/223	15/10704	0.270947869300061	0.480483673803137	0.373856097614217	UBC	1	UBC
cluster_IM1	R-HSA-391903	Eicosanoid ligand-binding receptors	1/223	15/10704	0.270947869300061	0.480483673803137	0.373856097614217	PTGER2	1	PTGER2
cluster_IM1	R-HSA-75892	Platelet Adhesion to exposed collagen	1/223	15/10704	0.270947869300061	0.480483673803137	0.373856097614217	FYN	1	FYN
cluster_IM1	R-HSA-844456	The NLRP3 inflammasome	1/223	15/10704	0.270947869300061	0.480483673803137	0.373856097614217	TXNIP	1	TXNIP
cluster_IM1	R-HSA-190236	Signaling by FGFR	3/223	87/10704	0.271953348490029	0.480483673803137	0.373856097614217	PIK3R1/KRAS/UBC	3	PIK3R1/KRAS/UBC
cluster_IM1	R-HSA-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	2/223	49/10704	0.271971890831964	0.480483673803137	0.373856097614217	PSMB9/PSMB8	2	PSMB9/PSMB8
cluster_IM1	R-HSA-9012852	Signaling by NOTCH3	2/223	49/10704	0.271971890831964	0.480483673803137	0.373856097614217	STAT1/UBC	2	STAT1/UBC
cluster_IM1	R-HSA-983231	Factors involved in megakaryocyte development and platelet production	5/223	168/10704	0.272756551269278	0.480926913294755	0.374200974653084	DOCK2/DOCK8/DOCK10/TUBA4A/KIF21A	5	DOCK2/DOCK8/DOCK10/TUBA4A/KIF21A
cluster_IM1	R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	3/223	88/10704	0.27762388417999	0.48738780809151	0.379228085973416	TUBA4A/UBC/CNTRL	3	TUBA4A/UBC/CNTRL
cluster_IM1	R-HSA-418346	Platelet homeostasis	3/223	88/10704	0.27762388417999	0.48738780809151	0.379228085973416	CALM1/GNG2/ATP2B1	3	CALM1/GNG2/ATP2B1
cluster_IM1	R-HSA-1500931	Cell-Cell communication	4/223	129/10704	0.281963666074146	0.48738780809151	0.379228085973416	PIK3R1/PTK2B/TYROBP/FYN	4	PIK3R1/PTK2B/TYROBP/FYN
cluster_IM1	R-HSA-110312	Translesion synthesis by REV1	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	UBC	1	UBC
cluster_IM1	R-HSA-1295596	Spry regulation of FGF signaling	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	UBC	1	UBC
cluster_IM1	R-HSA-1660516	Synthesis of PIPs at the early endosome membrane	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	INPP4B	1	INPP4B
cluster_IM1	R-HSA-1834941	STING mediated induction of host immune responses	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	IFI16	1	IFI16
cluster_IM1	R-HSA-1963640	GRB2 events in ERBB2 signaling	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	KRAS	1	KRAS
cluster_IM1	R-HSA-1963642	PI3K events in ERBB2 signaling	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	PIK3R1	1	PIK3R1
cluster_IM1	R-HSA-205043	NRIF signals cell death from the nucleus	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	UBC	1	UBC
cluster_IM1	R-HSA-3229121	Glycogen storage diseases	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	UBC	1	UBC
cluster_IM1	R-HSA-3322077	Glycogen synthesis	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	UBC	1	UBC
cluster_IM1	R-HSA-399954	Sema3A PAK dependent Axon repulsion	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	FYN	1	FYN
cluster_IM1	R-HSA-399956	CRMPs in Sema3A signaling	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	FYN	1	FYN
cluster_IM1	R-HSA-418038	Nucleotide-like (purinergic) receptors	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	LPAR6	1	LPAR6
cluster_IM1	R-HSA-9651496	Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	TPST2	1	TPST2
cluster_IM1	R-HSA-9671793	Diseases of hemostasis	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	TPST2	1	TPST2
cluster_IM1	R-HSA-975163	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	1/223	16/10704	0.286157769678589	0.48738780809151	0.379228085973416	UBC	1	UBC
cluster_IM1	R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	2/223	51/10704	0.287485491544095	0.488725335624961	0.380268793184443	PSMB9/PSMB8	2	PSMB9/PSMB8
cluster_IM1	R-HSA-2980736	Peptide hormone metabolism	3/223	90/10704	0.288998361873021	0.490371985023714	0.381550022811839	RAB27A/DPP4/SEC11C	3	RAB27A/DPP4/SEC11C
cluster_IM1	R-HSA-69052	Switching of origins to a post-replicative state	3/223	91/10704	0.294699379525702	0.492282437412631	0.383036513016896	PSMB9/UBC/PSMB8	3	PSMB9/UBC/PSMB8
cluster_IM1	R-HSA-381070	IRE1alpha activates chaperones	2/223	52/10704	0.295230352499924	0.492282437412631	0.383036513016896	ERN1/TPP1	2	ERN1/TPP1
cluster_IM1	R-HSA-445717	Aquaporin-mediated transport	2/223	52/10704	0.295230352499924	0.492282437412631	0.383036513016896	GNG2/AQP3	2	GNG2/AQP3
cluster_IM1	R-HSA-4086400	PCP/CE pathway	3/223	92/10704	0.300407676175086	0.492282437412631	0.383036513016896	PSMB9/UBC/PSMB8	3	PSMB9/UBC/PSMB8
cluster_IM1	R-HSA-140534	Caspase activation via Death Receptors in the presence of ligand	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	CFLAR	1	CFLAR
cluster_IM1	R-HSA-1810476	RIP-mediated NFkB activation via ZBP1	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	NFKBIA	1	NFKBIA
cluster_IM1	R-HSA-196757	Metabolism of folate and pterines	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	MTHFD2	1	MTHFD2
cluster_IM1	R-HSA-202131	Metabolism of nitric oxide: NOS3 activation and regulation	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	CALM1	1	CALM1
cluster_IM1	R-HSA-2142845	Hyaluronan metabolism	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	CD44	1	CD44
cluster_IM1	R-HSA-3781860	Diseases associated with N-glycosylation of proteins	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	ALG13	1	ALG13
cluster_IM1	R-HSA-435354	Zinc transporters	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	SLC39A10	1	SLC39A10
cluster_IM1	R-HSA-4655427	SUMOylation of DNA methylation proteins	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	DNMT1	1	DNMT1
cluster_IM1	R-HSA-5655862	Translesion synthesis by POLK	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	UBC	1	UBC
cluster_IM1	R-HSA-5656121	Translesion synthesis by POLI	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	UBC	1	UBC
cluster_IM1	R-HSA-70221	Glycogen breakdown (glycogenolysis)	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	CALM1	1	CALM1
cluster_IM1	R-HSA-8934593	Regulation of RUNX1 Expression and Activity	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	CDK6	1	CDK6
cluster_IM1	R-HSA-937072	TRAF6-mediated induction of TAK1 complex within TLR4 complex	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	UBC	1	UBC
cluster_IM1	R-HSA-9617828	FOXO-mediated transcription of cell cycle genes	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	BTG1	1	BTG1
cluster_IM1	R-HSA-9659787	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	CDK6	1	CDK6
cluster_IM1	R-HSA-9661069	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	1/223	17/10704	0.301051745853895	0.492282437412631	0.383036513016896	CDK6	1	CDK6
cluster_IM1	R-HSA-1257604	PIP3 activates AKT signaling	7/223	264/10704	0.31208040530818	0.506029064350684	0.393732527434494	PIK3R1/PIP4K2A/AREG/PSMB9/UBC/FYN/PSMB8	7	PIK3R1/PIP4K2A/AREG/PSMB9/UBC/FYN/PSMB8
cluster_IM1	R-HSA-111471	Apoptotic factor-mediated response	1/223	18/10704	0.315636330926842	0.506029064350684	0.393732527434494	CARD8	1	CARD8
cluster_IM1	R-HSA-1368082	RORA activates gene expression	1/223	18/10704	0.315636330926842	0.506029064350684	0.393732527434494	RORA	1	RORA
cluster_IM1	R-HSA-190840	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	1/223	18/10704	0.315636330926842	0.506029064350684	0.393732527434494	TUBA4A	1	TUBA4A
cluster_IM1	R-HSA-5083632	Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS)	1/223	18/10704	0.315636330926842	0.506029064350684	0.393732527434494	C1GALT1	1	C1GALT1
cluster_IM1	R-HSA-5609975	Diseases associated with glycosylation precursor biosynthesis	1/223	18/10704	0.315636330926842	0.506029064350684	0.393732527434494	NEU1	1	NEU1
cluster_IM1	R-HSA-5654704	SHC-mediated cascade:FGFR3	1/223	18/10704	0.315636330926842	0.506029064350684	0.393732527434494	KRAS	1	KRAS
cluster_IM1	R-HSA-5654710	PI-3K cascade:FGFR3	1/223	18/10704	0.315636330926842	0.506029064350684	0.393732527434494	PIK3R1	1	PIK3R1
cluster_IM1	R-HSA-5676594	TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	1/223	18/10704	0.315636330926842	0.506029064350684	0.393732527434494	BIRC3	1	BIRC3
cluster_IM1	R-HSA-8964315	G beta:gamma signalling through BTK	1/223	18/10704	0.315636330926842	0.506029064350684	0.393732527434494	GNG2	1	GNG2
cluster_IM1	R-HSA-936964	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	1/223	18/10704	0.315636330926842	0.506029064350684	0.393732527434494	UBC	1	UBC
cluster_IM1	R-HSA-390466	Chaperonin-mediated protein folding	3/223	95/10704	0.3175623918359	0.507311551496712	0.394730408665004	TUBA4A/FBXW7/GNG2	3	TUBA4A/FBXW7/GNG2
cluster_IM1	R-HSA-5625740	RHO GTPases activate PKNs	3/223	95/10704	0.3175623918359	0.507311551496712	0.394730408665004	MYL12A/MYH9/MYL6	3	MYL12A/MYH9/MYL6
cluster_IM1	R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	2/223	56/10704	0.326062130815876	0.516967041862051	0.402243179952247	CALM1/CAMK4	2	CALM1/CAMK4
cluster_IM1	R-HSA-432722	Golgi Associated Vesicle Biogenesis	2/223	56/10704	0.326062130815876	0.516967041862051	0.402243179952247	VAMP8/AP1S2	2	VAMP8/AP1S2
cluster_IM1	R-HSA-5578775	Ion homeostasis	2/223	56/10704	0.326062130815876	0.516967041862051	0.402243179952247	CALM1/ATP2B1	2	CALM1/ATP2B1
cluster_IM1	R-HSA-110320	Translesion Synthesis by POLH	1/223	19/10704	0.329917923496869	0.516967041862051	0.402243179952247	UBC	1	UBC
cluster_IM1	R-HSA-190872	Transport of connexons to the plasma membrane	1/223	19/10704	0.329917923496869	0.516967041862051	0.402243179952247	TUBA4A	1	TUBA4A
cluster_IM1	R-HSA-392851	Prostacyclin signalling through prostacyclin receptor	1/223	19/10704	0.329917923496869	0.516967041862051	0.402243179952247	GNG2	1	GNG2
cluster_IM1	R-HSA-416700	Other semaphorin interactions	1/223	19/10704	0.329917923496869	0.516967041862051	0.402243179952247	TYROBP	1	TYROBP
cluster_IM1	R-HSA-422085	Synthesis, secretion, and deacylation of Ghrelin	1/223	19/10704	0.329917923496869	0.516967041862051	0.402243179952247	SEC11C	1	SEC11C
cluster_IM1	R-HSA-6804760	Regulation of TP53 Activity through Methylation	1/223	19/10704	0.329917923496869	0.516967041862051	0.402243179952247	UBC	1	UBC
cluster_IM1	R-HSA-74259	Purine catabolism	1/223	19/10704	0.329917923496869	0.516967041862051	0.402243179952247	PNP	1	PNP
cluster_IM1	R-HSA-8876725	Protein methylation	1/223	19/10704	0.329917923496869	0.516967041862051	0.402243179952247	CALM1	1	CALM1
cluster_IM1	R-HSA-936837	Ion transport by P-type ATPases	2/223	57/10704	0.33371980305228	0.522016566927264	0.406172128714946	CALM1/ATP2B1	2	CALM1/ATP2B1
cluster_IM1	R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	2/223	58/10704	0.341352430573101	0.523406105012307	0.407253304443246	FBXW7/UBC	2	FBXW7/UBC
cluster_IM1	R-HSA-2644603	Signaling by NOTCH1 in Cancer	2/223	58/10704	0.341352430573101	0.523406105012307	0.407253304443246	FBXW7/UBC	2	FBXW7/UBC
cluster_IM1	R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	2/223	58/10704	0.341352430573101	0.523406105012307	0.407253304443246	FBXW7/UBC	2	FBXW7/UBC
cluster_IM1	R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	2/223	58/10704	0.341352430573101	0.523406105012307	0.407253304443246	FBXW7/UBC	2	FBXW7/UBC
cluster_IM1	R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	2/223	58/10704	0.341352430573101	0.523406105012307	0.407253304443246	FBXW7/UBC	2	FBXW7/UBC
cluster_IM1	R-HSA-163615	PKA activation	1/223	20/10704	0.343902790418741	0.523406105012307	0.407253304443246	CALM1	1	CALM1
cluster_IM1	R-HSA-167044	Signalling to RAS	1/223	20/10704	0.343902790418741	0.523406105012307	0.407253304443246	KRAS	1	KRAS
cluster_IM1	R-HSA-176407	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	1/223	20/10704	0.343902790418741	0.523406105012307	0.407253304443246	CDC14A	1	CDC14A
cluster_IM1	R-HSA-2028269	Signaling by Hippo	1/223	20/10704	0.343902790418741	0.523406105012307	0.407253304443246	STK4	1	STK4
cluster_IM1	R-HSA-418217	G beta:gamma signalling through PLC beta	1/223	20/10704	0.343902790418741	0.523406105012307	0.407253304443246	GNG2	1	GNG2
cluster_IM1	R-HSA-5654706	FRS-mediated FGFR3 signaling	1/223	20/10704	0.343902790418741	0.523406105012307	0.407253304443246	KRAS	1	KRAS
cluster_IM1	R-HSA-5654719	SHC-mediated cascade:FGFR4	1/223	20/10704	0.343902790418741	0.523406105012307	0.407253304443246	KRAS	1	KRAS
cluster_IM1	R-HSA-5654720	PI-3K cascade:FGFR4	1/223	20/10704	0.343902790418741	0.523406105012307	0.407253304443246	PIK3R1	1	PIK3R1
cluster_IM1	R-HSA-622312	Inflammasomes	1/223	20/10704	0.343902790418741	0.523406105012307	0.407253304443246	TXNIP	1	TXNIP
cluster_IM1	R-HSA-8964616	G beta:gamma signalling through CDC42	1/223	20/10704	0.343902790418741	0.523406105012307	0.407253304443246	GNG2	1	GNG2
cluster_IM1	R-HSA-8978934	Metabolism of cofactors	1/223	20/10704	0.343902790418741	0.523406105012307	0.407253304443246	CALM1	1	CALM1
cluster_IM1	R-HSA-983712	Ion channel transport	5/223	186/10704	0.34623514592033	0.526067228455679	0.40932387890821	TSC22D3/CALM1/UBC/ATP2B1/STOM	5	TSC22D3/CALM1/UBC/ATP2B1/STOM
cluster_IM1	R-HSA-351202	Metabolism of polyamines	2/223	59/10704	0.348957738604887	0.527535104837253	0.410466008320125	PSMB9/PSMB8	2	PSMB9/PSMB8
cluster_IM1	R-HSA-8866654	E3 ubiquitin ligases ubiquitinate target proteins	2/223	59/10704	0.348957738604887	0.527535104837253	0.410466008320125	HLA-A/UBC	2	HLA-A/UBC
cluster_IM1	R-HSA-983189	Kinesins	2/223	59/10704	0.348957738604887	0.527535104837253	0.410466008320125	TUBA4A/KIF21A	2	TUBA4A/KIF21A
cluster_IM1	R-HSA-2219528	PI3K/AKT Signaling in Cancer	3/223	101/10704	0.351887886074971	0.52992592043131	0.412326260888197	PIK3R1/AREG/FYN	3	PIK3R1/AREG/FYN
cluster_IM1	R-HSA-391251	Protein folding	3/223	101/10704	0.351887886074971	0.52992592043131	0.412326260888197	TUBA4A/FBXW7/GNG2	3	TUBA4A/FBXW7/GNG2
cluster_IM1	R-HSA-9006936	Signaling by TGFB family members	3/223	102/10704	0.357596411809525	0.52992592043131	0.412326260888197	SMAD7/TGFBR2/UBC	3	SMAD7/TGFBR2/UBC
cluster_IM1	R-HSA-1606322	ZBP1(DAI) mediated induction of type I IFNs	1/223	21/10704	0.357597069503037	0.52992592043131	0.412326260888197	NFKBIA	1	NFKBIA
cluster_IM1	R-HSA-189200	Cellular hexose transport	1/223	21/10704	0.357597069503037	0.52992592043131	0.412326260888197	SLC2A3	1	SLC2A3
cluster_IM1	R-HSA-389513	CTLA4 inhibitory signaling	1/223	21/10704	0.357597069503037	0.52992592043131	0.412326260888197	FYN	1	FYN
cluster_IM1	R-HSA-4641263	Regulation of FZD by ubiquitination	1/223	21/10704	0.357597069503037	0.52992592043131	0.412326260888197	UBC	1	UBC
cluster_IM1	R-HSA-500657	Presynaptic function of Kainate receptors	1/223	21/10704	0.357597069503037	0.52992592043131	0.412326260888197	GNG2	1	GNG2
cluster_IM1	R-HSA-5620916	VxPx cargo-targeting to cilium	1/223	21/10704	0.357597069503037	0.52992592043131	0.412326260888197	ASAP1	1	ASAP1
cluster_IM1	R-HSA-5654688	SHC-mediated cascade:FGFR1	1/223	21/10704	0.357597069503037	0.52992592043131	0.412326260888197	KRAS	1	KRAS
cluster_IM1	R-HSA-5654689	PI-3K cascade:FGFR1	1/223	21/10704	0.357597069503037	0.52992592043131	0.412326260888197	PIK3R1	1	PIK3R1
cluster_IM1	R-HSA-901032	ER Quality Control Compartment (ERQC)	1/223	21/10704	0.357597069503037	0.52992592043131	0.412326260888197	UBC	1	UBC
cluster_IM1	R-HSA-196854	Metabolism of vitamins and cofactors	5/223	190/10704	0.362813890463117	0.536609430297452	0.417526585172151	PARP8/SLC2A3/MTHFD2/CALM1/PARP14	5	PARP8/SLC2A3/MTHFD2/CALM1/PARP14
cluster_IM1	R-HSA-382556	ABC-family proteins mediated transport	3/223	103/10704	0.363298282443336	0.536609430297452	0.417526585172151	PSMB9/UBC/PSMB8	3	PSMB9/UBC/PSMB8
cluster_IM1	R-HSA-157118	Signaling by NOTCH	6/223	236/10704	0.369045238403454	0.537422993115033	0.418159604433217	STAT1/PSMB9/FBXW7/HIF1A/UBC/PSMB8	6	STAT1/PSMB9/FBXW7/HIF1A/UBC/PSMB8
cluster_IM1	R-HSA-68882	Mitotic Anaphase	6/223	236/10704	0.369045238403454	0.537422993115033	0.418159604433217	TUBA4A/PSMB9/UBC/PTTG1/CLIP1/PSMB8	6	TUBA4A/PSMB9/UBC/PTTG1/CLIP1/PSMB8
cluster_IM1	R-HSA-1250196	SHC1 events in ERBB2 signaling	1/223	22/10704	0.371006772161543	0.537422993115033	0.418159604433217	KRAS	1	KRAS
cluster_IM1	R-HSA-140875	Common Pathway of Fibrin Clot Formation	1/223	22/10704	0.371006772161543	0.537422993115033	0.418159604433217	F2R	1	F2R
cluster_IM1	R-HSA-2979096	NOTCH2 Activation and Transmission of Signal to the Nucleus	1/223	22/10704	0.371006772161543	0.537422993115033	0.418159604433217	UBC	1	UBC
cluster_IM1	R-HSA-389977	Post-chaperonin tubulin folding pathway	1/223	22/10704	0.371006772161543	0.537422993115033	0.418159604433217	TUBA4A	1	TUBA4A
cluster_IM1	R-HSA-392170	ADP signalling through P2Y purinoceptor 12	1/223	22/10704	0.371006772161543	0.537422993115033	0.418159604433217	GNG2	1	GNG2
cluster_IM1	R-HSA-438066	Unblocking of NMDA receptors, glutamate binding and activation	1/223	22/10704	0.371006772161543	0.537422993115033	0.418159604433217	CALM1	1	CALM1
cluster_IM1	R-HSA-5205685	PINK1-PRKN Mediated Mitophagy	1/223	22/10704	0.371006772161543	0.537422993115033	0.418159604433217	UBC	1	UBC
cluster_IM1	R-HSA-5654712	FRS-mediated FGFR4 signaling	1/223	22/10704	0.371006772161543	0.537422993115033	0.418159604433217	KRAS	1	KRAS
cluster_IM1	R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	1/223	22/10704	0.371006772161543	0.537422993115033	0.418159604433217	BCL2L11	1	BCL2L11
cluster_IM1	R-HSA-8863678	Neurodegenerative Diseases	1/223	22/10704	0.371006772161543	0.537422993115033	0.418159604433217	BCL2L11	1	BCL2L11
cluster_IM1	R-HSA-2555396	Mitotic Metaphase and Anaphase	6/223	237/10704	0.372778049026873	0.539122025960213	0.419481592720955	TUBA4A/PSMB9/UBC/PTTG1/CLIP1/PSMB8	6	TUBA4A/PSMB9/UBC/PTTG1/CLIP1/PSMB8
cluster_IM1	R-HSA-453279	Mitotic G1 phase and G1/S transition	4/223	149/10704	0.376459583382483	0.542704135404187	0.422268770581446	PSMB9/CDK6/UBC/PSMB8	4	PSMB9/CDK6/UBC/PSMB8
cluster_IM1	R-HSA-5358351	Signaling by Hedgehog	4/223	149/10704	0.376459583382483	0.542704135404187	0.422268770581446	TUBA4A/PSMB9/UBC/PSMB8	4	TUBA4A/PSMB9/UBC/PSMB8
cluster_IM1	R-HSA-375165	NCAM signaling for neurite out-growth	2/223	63/10704	0.379063877753324	0.545585549290328	0.424510749257969	KRAS/FYN	2	KRAS/FYN
cluster_IM1	R-HSA-171319	Telomere Extension By Telomerase	1/223	23/10704	0.384137785998651	0.548507361624064	0.426784161273002	ANKRD28	1	ANKRD28
cluster_IM1	R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	1/223	23/10704	0.384137785998651	0.548507361624064	0.426784161273002	UBC	1	UBC
cluster_IM1	R-HSA-5654693	FRS-mediated FGFR1 signaling	1/223	23/10704	0.384137785998651	0.548507361624064	0.426784161273002	KRAS	1	KRAS
cluster_IM1	R-HSA-5654695	PI-3K cascade:FGFR2	1/223	23/10704	0.384137785998651	0.548507361624064	0.426784161273002	PIK3R1	1	PIK3R1
cluster_IM1	R-HSA-5654699	SHC-mediated cascade:FGFR2	1/223	23/10704	0.384137785998651	0.548507361624064	0.426784161273002	KRAS	1	KRAS
cluster_IM1	R-HSA-69275	G2/M Transition	5/223	196/10704	0.387713237147761	0.550297362295733	0.428176930064792	TUBA4A/PSMB9/UBC/PSMB8/CNTRL	5	TUBA4A/PSMB9/UBC/PSMB8/CNTRL
cluster_IM1	R-HSA-2559583	Cellular Senescence	5/223	197/10704	0.391860779809968	0.550297362295733	0.428176930064792	ETS1/RPS6KA3/CDK6/UBC/MAP2K3	5	ETS1/RPS6KA3/CDK6/UBC/MAP2K3
cluster_IM1	R-HSA-8873719	RAB geranylgeranylation	2/223	65/10704	0.39390127762714	0.550297362295733	0.428176930064792	RAB27A/RAB29	2	RAB27A/RAB29
cluster_IM1	R-HSA-453274	Mitotic G2-G2/M phases	5/223	198/10704	0.396006444896276	0.550297362295733	0.428176930064792	TUBA4A/PSMB9/UBC/PSMB8/CNTRL	5	TUBA4A/PSMB9/UBC/PSMB8/CNTRL
cluster_IM1	R-HSA-156584	Cytosolic sulfonation of small molecules	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	TPST2	1	TPST2
cluster_IM1	R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	UBC	1	UBC
cluster_IM1	R-HSA-3371571	HSF1-dependent transactivation	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	HSPA1A	1	HSPA1A
cluster_IM1	R-HSA-429947	Deadenylation of mRNA	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	CNOT6L	1	CNOT6L
cluster_IM1	R-HSA-5260271	Diseases of Immune System	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	NFKBIA	1	NFKBIA
cluster_IM1	R-HSA-5602358	Diseases associated with the TLR signaling cascade	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	NFKBIA	1	NFKBIA
cluster_IM1	R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	CYBA	1	CYBA
cluster_IM1	R-HSA-6783589	Interleukin-6 family signaling	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	STAT1	1	STAT1
cluster_IM1	R-HSA-75876	Synthesis of very long-chain fatty acyl-CoAs	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	ELOVL5	1	ELOVL5
cluster_IM1	R-HSA-8940973	RUNX2 regulates osteoblast differentiation	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	MAF	1	MAF
cluster_IM1	R-HSA-933542	TRAF6 mediated NF-kB activation	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	NFKBIA	1	NFKBIA
cluster_IM1	R-HSA-9620244	Long-term potentiation	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	CALM1	1	CALM1
cluster_IM1	R-HSA-9634638	Estrogen-dependent nuclear events downstream of ESR-membrane signaling	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	AREG	1	AREG
cluster_IM1	R-HSA-9660826	Purinergic signaling in leishmaniasis infection	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	TXNIP	1	TXNIP
cluster_IM1	R-HSA-9664424	Cell recruitment (pro-inflammatory response)	1/223	24/10704	0.396995877349863	0.550297362295733	0.428176930064792	TXNIP	1	TXNIP
cluster_IM1	R-HSA-199977	ER to Golgi Anterograde Transport	4/223	154/10704	0.400120862562061	0.553777107785587	0.430884460289971	TUBA4A/AREG/CTSC/ANKRD28	4	TUBA4A/AREG/CTSC/ANKRD28
cluster_IM1	R-HSA-5173105	O-linked glycosylation	3/223	111/10704	0.40854597348587	0.558301983487766	0.434405188390504	ST6GAL1/C1GALT1/ST3GAL1	3	ST6GAL1/C1GALT1/ST3GAL1
cluster_IM1	R-HSA-191273	Cholesterol biosynthesis	1/223	25/10704	0.409586693768494	0.558301983487766	0.434405188390504	IDI1	1	IDI1
cluster_IM1	R-HSA-2029485	Role of phospholipids in phagocytosis	1/223	25/10704	0.409586693768494	0.558301983487766	0.434405188390504	PIK3R1	1	PIK3R1
cluster_IM1	R-HSA-389960	Formation of tubulin folding intermediates by CCT/TriC	1/223	25/10704	0.409586693768494	0.558301983487766	0.434405188390504	TUBA4A	1	TUBA4A
